id_venta;fecha_venta;id_empleado;antiguedad_vendedor;id_cliente;nombre_cliente;email_cliente;genero_cliente;edad_cliente;ciudad_cliente;region_cliente;canal_venta;producto;categoria_producto;precio_unitario;cantidad;descuento_pct;monto_total
939;2025-07-28;12;0;142;Hilda Javiera Cofré Lucero;cliente142@mail.cl;Hombre;53.0;Viña del Mar;Valparaíso;App;Lavadora;Electrohogar;700000;2;0.0;1400000.0
940;2025-07-29;69;1;205;Mauricio Paul Gajardo Córdova;cliente205@mail.cl;Hombre;21.0;Puerto Montt;Los Lagos;Tienda;Notebook;;750000;2;0.0;1500000.0
941;2025-07-30;41;4;79;Gloria Pereira González;cliente79@mail.cl;Mujer;39.0;Antofagasta;Antofagasta;App;Smartphone;;450000;1;0.05;427500.0
942;2025-07-31;58;1;254;María González Alfaro;cliente254@mail.cl;Hombre;50.0;Puerto Montt;;App;TV;;650000;3;0.0;1950000.0
943;2025-08-01;50;0;171;Alejandra Vega;cliente171@mail.cl;Hombre;27.0;Temuco;La Araucanía;Web;Smartphone;;450000;3;0.05;1282500.0
944;2025-08-02;49;1;174;Alfonso José Sáez Barrientos;cliente174@mail.cl;Mujer;42.0;Antofagasta;Antofagasta;Tienda;Polera;;12000;3;0.0;36000.0
945;2025-08-03;52;0;180;Gisela Carol Ávila Suárez;cliente180@mail.cl;Hombre;70.0;Talcahuano;Biobío;Tienda;Perfume;Belleza;35000;3;0.0;105000.0
946;2025-08-04;1;8;160;Mónica Araya Álvarez;cliente160@mail.cl;Mujer;45.0;Santiago;;Tienda;TV;;650000;3;0.0;1950000.0
947;2025-08-05;41;4;130;María Palacios;cliente130@mail.cl;Hombre;31.0;Antofagasta;Antofagasta;Tienda;Notebook;Tecnología;750000;1;0.05;712500.0
948;2025-08-06;58;1;149;Olivia Pino Pizarro;cliente149@mail.cl;Mujer;44.0;Puerto Montt;Los Lagos;Web;Polera;Vestuario;12000;3;0.0;36000.0
949;2025-08-07;11;0;121;Constanza Osorio;cliente121@mail.cl;Hombre;47.0;Antofagasta;Antofagasta;Tienda;Polera;Vestuario;12000;2;0.0;24000.0
950;2025-08-08;13;0;217;Tamara Maritza Inostroza Márquez;cliente217@mail.cl;Hombre;28.0;Talcahuano;Biobío;Web;Lavadora;;700000;3;0.1;1890000.0
951;2025-08-09;3;1;35;Melania Jessica Urrutia Palacios;cliente35@mail.cl;Mujer;47.0;Valparaíso;Valparaíso;App;Zapatillas;Calzado;55000;2;0.0;110000.0
952;2025-08-10;8;1;227;Franklin Torres Pastén;cliente227@mail.cl;Mujer;38.0;Puerto Montt;Los Lagos;App;Notebook;Tecnología;750000;3;0.0;2250000.0
953;2025-08-11;20;0;86;Rudecindo Cares;cliente86@mail.cl;Hombre;31.0;Temuco;La Araucanía;Tienda;Polera;;12000;3;0.0;36000.0
954;2025-08-12;59;1;270;Maite Díaz;cliente270@mail.cl;Hombre;39.0;Antofagasta;Antofagasta;Tienda;Maquillaje;Belleza;15000;2;0.0;30000.0
955;2025-08-13;59;1;58;Rossana Flores;cliente58@mail.cl;Hombre;34.0;Antofagasta;Antofagasta;Tienda;Zapatillas;;55000;3;0.0;165000.0
956;2025-08-14;28;5;128;María Soto Castillo;cliente128@mail.cl;Mujer;31.0;Viña del Mar;Valparaíso;Web;Notebook;Tecnología;750000;2;0.05;1425000.0
957;2025-08-15;26;6;23;Brayan Amaro Araya Valenzuela;cliente23@mail.cl;Mujer;38.0;Rancagua;O'Higgins;App;Polera;;12000;2;0.1;21600.0
958;2025-08-16;52;0;185;Yasna Colomba Olivares Prieto;cliente185@mail.cl;Hombre;35.0;Talcahuano;;Web;Smartphone;Tecnología;450000;3;0.05;1282500.0
959;2025-08-17;33;13;76;Benjamín Fernando Olea Retamal;cliente76@mail.cl;Hombre;47.0;Rancagua;;App;Polera;Vestuario;12000;1;0.0;12000.0
960;2025-08-18;58;1;267;Angélica Reyes;cliente267@mail.cl;Mujer;57.0;Puerto Montt;Los Lagos;Web;Smartphone;;450000;1;0.0;450000.0
961;2025-08-19;60;1;94;Jorge Enrique Vidal Castillo;cliente94@mail.cl;Hombre;34.0;Valparaíso;Valparaíso;Web;TV;Electrohogar;650000;2;0.05;1235000.0
962;2025-08-20;46;5;229;Elsa Llanos;cliente229@mail.cl;Hombre;29.0;La Serena;Coquimbo;Web;TV;Electrohogar;650000;2;0.0;1300000.0
963;2025-08-21;52;0;277;Verónica Cartes Rebolledo;cliente277@mail.cl;Mujer;40.0;Talcahuano;;Web;Notebook;Tecnología;750000;1;0.0;750000.0
964;2025-08-22;32;5;92;Belén Gamboa Carvajal;cliente92@mail.cl;Mujer;49.0;Puerto Montt;Los Lagos;App;Pantalón;;25000;3;0.1;67500.0
965;2025-08-23;61;3;150;Patricia Raquel Reyes Parra;cliente150@mail.cl;Hombre;41.0;Concepción;Biobío;App;Maquillaje;Belleza;15000;3;0.1;40500.0
966;2025-08-24;27;4;265;Pablo Arroyo López;cliente265@mail.cl;Mujer;34.0;Viña del Mar;Valparaíso;Tienda;Perfume;Belleza;35000;1;0.05;33250.0
967;2025-08-25;59;1;50;Jorge Joaquín Sánchez Leiva;cliente50@mail.cl;Hombre;18.0;Antofagasta;Antofagasta;Web;Refrigerador;Electrohogar;800000;2;0.0;1600000.0
968;2025-08-26;43;0;279;Osvaldo Víctor Rivera Palma;cliente279@mail.cl;Mujer;38.0;Santiago;;Tienda;Refrigerador;Electrohogar;800000;3;0.0;2400000.0
969;2025-08-27;42;4;146;María Josefina Flores Manríquez;cliente146@mail.cl;Mujer;47.0;Talcahuano;Biobío;Tienda;Refrigerador;;800000;1;0.1;720000.0
970;2025-08-28;57;3;101;Andrea Josefina Galaz Ríos;cliente101@mail.cl;Mujer;21.0;Concepción;Biobío;Tienda;Refrigerador;Electrohogar;800000;3;0.0;2400000.0
971;2025-08-29;12;0;268;Jaime Toloza Díaz;cliente268@mail.cl;Hombre;20.0;Viña del Mar;Valparaíso;Tienda;Lavadora;Electrohogar;700000;2;0.1;1260000.0
972;2025-08-30;13;0;50;Jorge Joaquín Sánchez Leiva;cliente50@mail.cl;Hombre;18.0;Talcahuano;;Tienda;Polera;Vestuario;12000;3;0.1;32400.0
973;2025-08-31;15;0;152;Cristian Daniel Muñoz Morales;cliente152@mail.cl;Mujer;42.0;Santiago;Región Metropolitana;Web;Lavadora;;700000;1;0.1;630000.0
974;2025-09-01;70;6;16;Andrés Díaz Ortega;cliente16@mail.cl;Mujer;31.0;Talcahuano;;Tienda;Lavadora;Electrohogar;700000;1;0.0;700000.0
975;2025-09-02;42;4;125;Martín Jorge Vergara Sáez;cliente125@mail.cl;Mujer;45.0;Talcahuano;;App;Zapatillas;Calzado;55000;2;0.1;99000.0
976;2025-09-03;4;3;67;Francisca Valenzuela Pavez;cliente67@mail.cl;Hombre;37.0;Concepción;Biobío;App;Maquillaje;Belleza;15000;3;0.05;42750.0
977;2025-09-04;41;4;186;Laura Mary Sánchez Quintanilla;cliente186@mail.cl;Mujer;46.0;Antofagasta;;App;TV;;650000;3;0.05;1852500.0
978;2025-09-05;66;2;94;Jorge Enrique Vidal Castillo;cliente94@mail.cl;Hombre;34.0;Talcahuano;;Tienda;TV;Electrohogar;650000;1;0.1;585000.0
979;2025-09-06;15;0;169;Antonella Julia Urrutia Oyarzo;cliente169@mail.cl;Mujer;35.0;Santiago;Región Metropolitana;Web;Perfume;Belleza;35000;2;0.0;70000.0
980;2025-09-07;28;5;28;Julia Solange Maturana Cáceres;cliente28@mail.cl;Hombre;42.0;Viña del Mar;;Web;Smartphone;Tecnología;450000;3;0.05;1282500.0
981;2025-09-08;20;0;251;Luis Cisternas Apablaza;cliente251@mail.cl;Hombre;22.0;Temuco;La Araucanía;Tienda;Pantalón;Vestuario;25000;1;0.1;22500.0
982;2025-09-09;12;0;193;Florinda Josefa Cortés Morales;cliente193@mail.cl;Hombre;40.0;Viña del Mar;;Tienda;Perfume;Belleza;35000;2;0.1;63000.0
983;2025-09-10;9;9;104;María Anahí Mella Carrasco;cliente104@mail.cl;Mujer;28.0;Valparaíso;Valparaíso;Web;TV;Electrohogar;650000;3;0.05;1852500.0
984;2025-09-11;7;8;229;Elsa Llanos;cliente229@mail.cl;Hombre;29.0;Valparaíso;Valparaíso;Tienda;Smartphone;;450000;2;0.05;855000.0
985;2025-09-12;51;7;232;Miguel Araya Segura;cliente232@mail.cl;Hombre;40.0;Rancagua;O'Higgins;Web;Refrigerador;;800000;2;0.0;1600000.0
986;2025-09-13;57;3;205;Mauricio Paul Gajardo Córdova;cliente205@mail.cl;Hombre;21.0;Concepción;Biobío;Tienda;Notebook;Tecnología;750000;1;0.0;750000.0
987;2025-09-14;69;1;48;Juan Morales Sánchez;cliente48@mail.cl;Mujer;50.0;Puerto Montt;Los Lagos;Tienda;Refrigerador;Electrohogar;800000;2;0.1;1440000.0
988;2025-09-15;44;7;116;Daniel Alejandro Rivera Ibarra;cliente116@mail.cl;Mujer;41.0;Antofagasta;;Web;Notebook;Tecnología;750000;2;0.0;1500000.0
989;2025-09-16;53;1;162;Francisco Ramírez Faúndez;cliente162@mail.cl;Mujer;47.0;Puerto Montt;Los Lagos;Tienda;TV;Electrohogar;650000;3;0.05;1852500.0
990;2025-09-17;37;1;18;Vanessa Emilia Osorio Saavedra;cliente18@mail.cl;Mujer;41.0;Viña del Mar;;Web;Refrigerador;Electrohogar;800000;1;0.1;720000.0
991;2025-09-18;19;5;112;Karin Elena Jaramillo Carrasco;cliente112@mail.cl;Hombre;37.0;Temuco;;Web;Refrigerador;;800000;1;0.0;800000.0
992;2025-09-19;28;5;28;Julia Solange Maturana Cáceres;cliente28@mail.cl;Hombre;42.0;Viña del Mar;;Web;Smartphone;;450000;2;0.1;810000.0
993;2025-09-20;30;0;154;Luz Pía Guerra Castillo;cliente154@mail.cl;Hombre;40.0;Valparaíso;Valparaíso;App;Pantalón;;25000;1;0.0;25000.0
994;2025-09-21;14;0;177;Benjamín Claudio Riffo Cid;cliente177@mail.cl;Mujer;38.0;Santiago;Región Metropolitana;Web;Lavadora;Electrohogar;700000;3;0.0;2100000.0
995;2025-09-22;31;4;69;Raquel Silva Méndez;cliente69@mail.cl;Mujer;42.0;Rancagua;;Tienda;Perfume;Belleza;35000;2;0.05;66500.0
996;2025-09-23;8;1;253;Luis Franco Barros Hermosilla;cliente253@mail.cl;Hombre;38.0;Puerto Montt;Los Lagos;Web;Perfume;;35000;2;0.0;70000.0
997;2025-09-24;25;3;118;Juana Morales Novoa;cliente118@mail.cl;Mujer;23.0;Puerto Montt;Los Lagos;App;TV;;650000;2;0.1;1170000.0
998;2025-09-25;50;0;36;Josefa Plaza;cliente36@mail.cl;Mujer;23.0;Temuco;;Web;Zapatillas;;55000;1;0.0;55000.0
999;2025-09-26;33;13;79;Gloria Pereira González;cliente79@mail.cl;Mujer;39.0;Rancagua;;Tienda;Smartphone;;450000;2;0.05;855000.0
1000;2025-09-27;51;7;58;Rossana Flores;cliente58@mail.cl;Hombre;34.0;Rancagua;;Tienda;TV;Electrohogar;650000;1;0.0;650000.0
